fighter_name,date,opponent,method,method_points,strike_bonus,round_bonus,total_points
Joe Riggs,2006-05-27,Mike Swick,Submission,0,0,0,0
Joe Riggs,2006-12-13,Diego Sanchez,KO/TKO,0,0,0,0
Joe Riggs,2010-08-13,Louis Taylor,KO/TKO,100,0,0,100
Joe Riggs,2007-09-29,Eugene Jackson,KO/TKO,100,18,0,118
Joe Riggs,2008-11-21,Luke Stewart,KO/TKO,100,34,0,134
Joe Riggs,2008-02-23,Cory Devela,KO/TKO,0,0,0,0
Joe Riggs,2010-01-30,Jay Hieron,Decision - Unanimous,0,0,0,0
Joe Riggs,2016-02-21,Chris Camozzi,KO/TKO,0,0,0,0
Joe Riggs,2009-06-06,Phil Baroni,Decision - Unanimous,80,42,0,122
Joe Riggs,2006-08-17,Jason Von Flue,Submission,90,1,0,91
Joe Riggs,2015-09-05,Ron Stallings,DQ,0,11,0,11
Joe Riggs,2005-11-19,Matt Hughes,Submission,0,0,0,0
Joe Riggs,2008-09-20,Kazuo Misaki,KO/TKO,0,0,0,0
Joe Riggs,2004-08-21,Joe Doerksen,KO/TKO,100,23,0,123
Joe Riggs,2005-04-16,Ivan Salaverry,Submission,0,4,0,4
Joe Riggs,2015-04-25,Patrick Cote,Decision - Unanimous,0,0,0,0
Joe Riggs,2014-12-13,Ben Saunders,Submission,0,0,0,0
Matt Hobar,2014-05-31,Pedro Munhoz,KO/TKO,0,0,0,0
Matt Hobar,2014-08-23,Aaron Phillips,Decision - Unanimous,80,25,0,105
Matt Hobar,2014-12-06,Sergio Pettis,Decision - Unanimous,0,0,0,0
Ricardo Funch,2012-01-14,Mike Pyle,KO/TKO,0,0,0,0
Ricardo Funch,2012-06-22,Dan Miller,Submission,0,15,0,15
Ricardo Funch,2009-12-12,Johny Hendricks,Decision - Unanimous,0,0,0,0
Ricardo Funch,2010-06-12,Claude Patrick,Submission,0,0,0,0
Ramsey Nijem,2013-08-17,James Vick,Submission,0,0,0,0
Ramsey Nijem,2011-06-04,Tony Ferguson,KO/TKO,0,0,0,0
Ramsey Nijem,2014-04-11,Beneil Dariush,KO/TKO,100,25,0,125
Ramsey Nijem,2014-01-15,Justin Edwards,Decision - Unanimous,80,21,0,101
Ramsey Nijem,2011-10-29,Danny Downes,Decision - Unanimous,80,53,0,133
Ramsey Nijem,2012-12-08,Joe Proctor,Decision - Unanimous,80,28,0,108
Ramsey Nijem,2013-04-20,Myles Jury,KO/TKO,0,1,0,1
Ramsey Nijem,2015-07-25,Andrew Holbrook,Decision - Split,0,9,0,9
Ramsey Nijem,2014-08-30,Diego Ferreira,KO/TKO,0,0,0,0
Ramsey Nijem,2012-06-22,CJ Keith,KO/TKO,100,0,0,100
Jeremy Larsen,2013-10-19,Andre Fili,KO/TKO,0,0,0,0
Jeremy Larsen,2013-05-18,Lucas Martins,KO/TKO,0,13,0,13
Jeremy Larsen,2012-06-01,Joe Proctor,KO/TKO,0,3,0,3
Vernon White,2006-07-22,Lyoto Machida,Decision - Unanimous,0,0,0,0
Vernon White,2004-08-21,Chuck Liddell,KO/TKO,0,0,0,0
Vernon White,2000-06-04,Allan Goes,Decision - Unanimous,0,0,0,0
Vernon White,1998-03-05,Kazushi Sakuraba,Submission,0,0,0,0
Rafael Cavalcante,2011-09-10,Yoel Romero,KO/TKO,100,0,0,100
Rafael Cavalcante,2013-11-09,Igor Pokrajac,KO/TKO,100,7,0,107
Rafael Cavalcante,2011-03-05,Dan Henderson,KO/TKO,0,0,25,25
Rafael Cavalcante,2008-02-16,John Doyle,KO/TKO,100,16,0,116
Rafael Cavalcante,2014-06-14,Ryan Bader,Decision - Unanimous,0,0,0,0
Rafael Cavalcante,2009-11-20,Aaron Rosa,KO/TKO,100,16,0,116
Rafael Cavalcante,2008-06-14,Wayne Cole,KO/TKO,100,27,0,127
Rafael Cavalcante,2016-02-06,Ovince Saint Preux,Decision - Unanimous,0,0,0,0
Rafael Cavalcante,2013-06-08,Thiago Silva,KO/TKO,0,0,0,0
Rafael Cavalcante,2015-08-01,Patrick Cummins,KO/TKO,0,0,0,0
Rafael Cavalcante,2008-07-26,Travis Galbraith,KO/TKO,100,2,0,102
Rafael Cavalcante,2010-08-21,Muhammed Lawal,KO/TKO,100,0,25,125
Rafael Cavalcante,2010-05-15,Antwain Britt,KO/TKO,100,0,0,100
Tyson Griffin,2009-04-01,Rafael Dos Anjos,Decision - Unanimous,80,43,0,123
Tyson Griffin,2008-02-02,Gleison Tibau,Decision - Unanimous,80,37,0,117
Tyson Griffin,2008-10-25,Sean Sherk,Decision - Unanimous,0,0,0,0
Tyson Griffin,2009-09-19,Hermes Franca,KO/TKO,100,56,0,156
Tyson Griffin,2010-08-01,Takanori Gomi,KO/TKO,0,0,0,0
Tyson Griffin,2011-10-29,Bart Palaszewski,KO/TKO,0,0,0,0
Tyson Griffin,2010-11-20,Nik Lentz,Decision - Split,0,0,0,0
Tyson Griffin,2010-06-12,Evan Dunham,Decision - Split,0,0,0,0
Tyson Griffin,2011-06-26,Manvel Gamburyan,Decision - Unanimous,80,35,0,115
Tyson Griffin,2006-06-09,Duane Ludwig,KO/TKO,100,12,0,112
Tyson Griffin,2007-09-22,Thiago Tavares,Decision - Unanimous,80,23,0,103
